gene,median_effect,mean_effect,min_effect,max_effect,q25_effect,q75_effect,frac_dep_lt_minus05,frac_dep_lt_minus03,n_cell_lines,is_strongly_essential,dep_prob_median,dep_prob_mean,frac_prob_gt_05,aml_mean_tpm_log1p,aml_median_tpm_log1p,rank_score,is_known_aml_target
MESP1,0.05325167253613472,0.04430430382490158,-0.24419674277305603,0.328182190656662,-0.03624499496072531,0.11486368998885155,0.0,0.0,43,False,0.010778918862342834,0.02196981944143772,0.0,0.7656616568565369,0.6679990291595459,-0.020222777128219606,False
DYRK3,0.053535960614681244,0.046143364161252975,-0.20870502293109894,0.2845832407474518,-0.02316092886030674,0.12325632572174072,0.0,0.0,43,False,0.011883778497576714,0.018755797296762466,0.0,2.6313908100128174,2.841935634613037,-0.020226006396114826,False
PFKP,0.06568034738302231,0.07772589474916458,-0.32544469833374023,0.9066817760467529,-0.06196250393986702,0.17038263380527496,0.0,0.023255813953488372,43,False,0.013200578279793262,0.030183348804712296,0.0,5.287102222442627,5.293054580688477,-0.020300918334531924,False
DSEL,0.05361410975456238,0.06139134243130684,-0.2318725287914276,0.24709002673625946,-0.0026252836687490344,0.1339304819703102,0.0,0.0,43,False,0.01045196782797575,0.0163602102547884,0.0,0.2117663323879242,0.04470691457390785,-0.020400447119027377,False
PKP3,0.0538652278482914,0.04347502067685127,-0.2977531850337982,0.29941853880882263,-0.036898547783493996,0.12102910876274109,0.0,0.0,43,False,0.01136096753180027,0.025992393493652344,0.0,0.8696649670600891,0.3975180983543396,-0.020409994386136533,False
ALDH7A1,0.05523289740085602,0.08285924792289734,-0.26706165075302124,0.5683472752571106,-0.008697244571521878,0.16579298675060272,0.0,0.0,43,False,0.011603190563619137,0.019289612770080566,0.0,2.336275577545166,2.082286834716797,-0.020932839903980493,False
NAPSA,0.055030155926942825,0.05359529331326485,-0.19387736916542053,0.25099384784698486,-0.02965458855032921,0.1331390179693699,0.0,0.0,43,False,0.0101632596924901,0.018953103572130203,0.0,0.8254109621047974,0.7843077182769775,-0.02099573640152812,False
ERRFI1,0.05592619627714157,0.051396917551755905,-0.27638351917266846,0.3471500873565674,-0.023912901961011812,0.12263457104563713,0.0,0.0,43,False,0.012579064816236496,0.021476199850440025,0.0,1.7863247394561768,1.4542617797851562,-0.02111257202923298,False
F3,0.07873878628015518,0.03513007238507271,-0.41100600361824036,0.3796391189098358,-0.03229689970612526,0.13086983561515808,0.0,0.046511627906976744,43,False,0.00950632430613041,0.034204576164484024,0.0,1.589819312095642,1.170698881149292,-0.021242556500053685,False
CYP1B1,0.05681607499718666,0.06060492619872093,-0.11840600520372391,0.4265884757041931,-0.02008239831775427,0.11676613613963127,0.0,0.0,43,False,0.010902776382863522,0.01571592316031456,0.0,1.779017686843872,0.794211745262146,-0.021636152360588315,False
ZG16B,0.05745840072631836,0.04617467150092125,-0.12095135450363159,0.1864350140094757,-0.0038651686627417803,0.09328614175319672,0.0,0.0,43,False,0.0127676697447896,0.015957824885845184,0.0,1.2895851135253906,0.858137845993042,-0.021706593316048385,False
AGAP1,0.06860361248254776,0.04281621798872948,-0.31656163930892944,0.2573292553424835,-0.040131667628884315,0.13309664279222488,0.0,0.023255813953488372,43,False,0.010477246716618538,0.023386342450976372,0.0,1.9559749364852905,2.0913867950439453,-0.021742557530659578,False
PKP4,0.06863322108983994,0.05364178121089935,-0.33316031098365784,0.3281764090061188,-0.005038186442106962,0.11588973179459572,0.0,0.023255813953488372,43,False,0.010103927925229073,0.0244508758187294,0.0,4.86712121963501,4.84437894821167,-0.021791732852715393,False
SMARCD3,0.05802230164408684,0.049139559268951416,-0.1752793937921524,0.23644526302814484,0.0011446920689195395,0.11328670382499695,0.0,0.0,43,False,0.01026882417500019,0.01854296773672104,0.0,2.6684603691101074,2.262711524963379,-0.022182038240134715,False
ABCA7,0.058224841952323914,0.06632670015096664,-0.11592628061771393,0.27876415848731995,-0.03860448207706213,0.17185958474874496,0.0,0.0,43,False,0.009916274808347225,0.0160331092774868,0.0,3.736207962036133,4.15382194519043,-0.022298309300094847,False
SPDEF,0.05943702906370163,0.050703492015600204,-0.23241166770458221,0.37981683015823364,-0.04206859692931175,0.14471755176782608,0.0,0.0,43,False,0.012539178133010864,0.024319717660546303,0.0,0.08076174557209015,0.04919146001338959,-0.022520893812179567,False
SRD5A1,0.05955558270215988,0.0842428058385849,-0.07362815737724304,0.3539287745952606,0.01751120015978813,0.15151797980070114,0.0,0.0,43,False,0.010308812372386456,0.012882760725915432,0.0,3.0175187587738037,3.094974994659424,-0.022791351843625306,False
C9ORF152,0.059998027980327606,0.052520446479320526,-0.18545329570770264,0.45996662974357605,0.003650837461464107,0.11614218354225159,0.0,0.0,43,False,0.011503820307552814,0.01913312077522278,0.0,0.061782121658325195,0.030266113579273224,-0.02284882916137576,False
SCEL,0.06024949625134468,0.046337686479091644,-0.17265450954437256,0.35380420088768005,-0.004926192807033658,0.09289409220218658,0.0,0.0,43,False,0.011916162446141243,0.02196657657623291,0.0,0.1333317756652832,0.022207077592611313,-0.02290818225592375,False
FBXO2,0.06198333203792572,0.042372122406959534,-0.1543290615081787,0.31113284826278687,-0.0479311291128397,0.12172580510377884,0.0,0.0,43,False,0.0101823965087533,0.02243463322520256,0.0,0.31801754236221313,0.1370663046836853,-0.02377509316429496,False
CRB3,0.06223844364285469,0.059839341789484024,-0.26742973923683167,0.33241814374923706,-0.010011055623181164,0.12519852817058563,0.0,0.0,43,False,0.01092436071485281,0.017850341275334358,0.0,0.2268526554107666,0.1719636619091034,-0.023802941385656595,False
LURAP1L,0.09074662625789642,0.08211967349052429,-0.5059128403663635,0.45183026790618896,0.004720471217297018,0.15677189081907272,0.023255813953488372,0.023255813953488372,43,False,0.0070625836960971355,0.028755290433764458,0.023255813953488372,0.4893016815185547,0.08539637923240662,-0.023964485156804674,False
TMEM268,0.06283688545227051,0.06000901386141777,-0.1829630583524704,0.3634818494319916,0.013894857373088598,0.12917577102780342,0.0,0.0,43,False,0.009317468851804733,0.016417214646935463,0.0,3.2659358978271484,3.322775363922119,-0.02420300729572773,False
ZNF467,0.0630897507071495,0.06212553754448891,-0.22618259489536285,0.2818835973739624,-0.00015760958194732666,0.14604321867227554,0.0,0.0,43,False,0.009150007739663124,0.01854364573955536,0.0,1.7051067352294922,1.628380537033081,-0.02432089950889349,False
SYT1,0.0636478140950203,0.05904054269194603,-0.2041480392217636,0.3342379033565521,-0.017672233283519745,0.12710053101181984,0.0,0.0,43,False,0.01052448246628046,0.0201720017939806,0.0,0.40633144974708557,0.07400476932525635,-0.024406677391380072,False
CREB3L1,0.06355509907007217,0.06205881014466286,-0.13309241831302643,0.26034218072891235,0.017116314731538296,0.10918207839131355,0.0,0.0,43,False,0.009805597364902496,0.014870181679725647,0.0,1.2270777225494385,0.6956281661987305,-0.024441479891538623,False
SYBU,0.07511165738105774,0.0816461369395256,-0.3350602686405182,0.39230233430862427,0.012390882708132267,0.1802927553653717,0.0,0.023255813953488372,43,False,0.008293786086142063,0.020299768075346947,0.0,0.5360151529312134,0.13653777539730072,-0.024564121553111218,False
PMS2,0.06497512757778168,0.056708063930273056,-0.17682133615016937,0.25051945447921753,-0.015488064382225275,0.14225533604621887,0.0,0.0,43,False,0.01036701537668705,0.019075391814112663,0.0,3.3676528930664062,3.3360719680786133,-0.024953349493443966,False
RPGRIP1L,0.07636171579360962,0.09107264131307602,-0.3006404638290405,0.2927974462509155,0.04186720959842205,0.14861857891082764,0.0,0.023255813953488372,43,False,0.008777950890362263,0.013951814733445644,0.0,2.0978245735168457,2.190976619720459,-0.02501572843770995,False
ROM1,0.06539476662874222,0.07304894924163818,-0.16827702522277832,0.30588728189468384,-0.0030288377311080694,0.14569681882858276,0.0,0.0,43,False,0.009332777932286263,0.01533155795186758,0.0,1.5799826383590698,1.5549728870391846,-0.025224628858268264,False
HMGB3,0.06606615334749222,0.022786181420087814,-0.1743859499692917,0.1341543048620224,-0.052541826851665974,0.09524037130177021,0.0,0.0,8,False,0.010953318327665329,0.023455705493688583,0.0,6.716736793518066,6.689579963684082,-0.025331129506230354,False
WNT7B,0.06604991853237152,0.05612460896372795,-0.21492791175842285,0.27299004793167114,-0.003794855030719191,0.12732933089137077,0.0,0.0,43,False,0.010399231687188148,0.018810078501701355,0.0,0.2554091811180115,0.046112626791000366,-0.025380044244229794,False
FAM210B,0.06678581982851028,0.056025467813014984,-0.21341189742088318,0.36352604627609253,-0.005456059472635388,0.12356354296207428,0.0,0.0,43,False,0.013091386295855045,0.019477615132927895,0.0,3.6001999378204346,3.6359498500823975,-0.025405189301818613,False
PRTFDC1,0.06610233336687088,0.060507748275995255,-0.21498936414718628,0.20741891860961914,0.020980453118681908,0.11133494600653648,0.0,0.0,43,False,0.010048406198620796,0.014214220456779003,0.0,2.0875039100646973,1.9312593936920166,-0.025436092726886274,False
TMC5,0.08934477716684341,0.05727240815758705,-0.4997709095478058,0.3619038164615631,-0.019541139714419842,0.14130426943302155,0.0,0.046511627906976744,43,False,0.006993102375417948,0.03011956810951233,0.0,0.5146122574806213,0.21399834752082825,-0.025736275047800225,False
CHI3L1,0.06678252667188644,0.09003900736570358,-0.0807114765048027,0.42475807666778564,0.029814650304615498,0.14300351589918137,0.0,0.0,43,False,0.008147656917572021,0.011199195869266987,0.0,2.460207462310791,0.1942020058631897,-0.025898244976997376,False
S100A2,0.06740740686655045,0.057820066809654236,-0.23795878887176514,0.3090140223503113,-0.010402133222669363,0.10602272674441338,0.0,0.0,43,False,0.010545045137405396,0.018986625596880913,0.0,1.104701042175293,0.8808761835098267,-0.025908458232879638,False
ROS1,0.07844207435846329,0.07795832306146622,-0.31436219811439514,0.37684157490730286,0.0164943877607584,0.14541857689619064,0.0,0.023255813953488372,43,False,0.007909898646175861,0.016138436272740364,0.0,0.10299742221832275,0.006636255886405706,-0.025934677088070054,False
IMMP2L,0.06759698688983917,0.06899455189704895,-0.20741906762123108,0.3109765350818634,0.006949311587959528,0.13293221592903137,0.0,0.0,43,False,0.010462909005582333,0.016852663829922676,0.0,3.329228639602661,3.4334447383880615,-0.025992503855377436,False
TST,0.06826882809400558,0.08125372976064682,-0.1643814891576767,0.3575710356235504,0.013981175143271685,0.15096842497587204,0.0,0.0,43,False,0.010041292756795883,0.015107964165508747,0.0,4.599427223205566,4.6308159828186035,-0.026303401961922646,False
ACCS,0.06866111606359482,0.07406293600797653,-0.14664973318576813,0.2635812759399414,0.03479852806776762,0.14266031980514526,0.0,0.0,43,False,0.008188420906662941,0.014961179345846176,0.0,3.660900831222534,3.746771812438965,-0.026645604334771634,False
CLDN4,0.06935407221317291,0.0632491260766983,-0.16801755130290985,0.3138887882232666,-0.030723733827471733,0.1514810398221016,0.0,0.0,43,False,0.0088911522179842,0.018264545127749443,0.0,0.615174412727356,0.5744420289993286,-0.02685251366347075,False
CCNJL,0.0702749714255333,0.06971211731433868,-0.196727454662323,0.358927458524704,0.004586558789014816,0.1271958276629448,0.0,0.0,43,False,0.010229531675577164,0.019081024453043938,0.0,0.9737714529037476,0.6337534189224243,-0.027087035402655602,False
LGR4,0.08179541677236557,0.07882891595363617,-0.34129711985588074,0.3547619581222534,0.02377341501414776,0.16798977553844452,0.0,0.023255813953488372,43,False,0.009395957924425602,0.021434830501675606,0.0,2.3381896018981934,2.4311444759368896,-0.027127408125805993,False
RAMP1,0.07052380591630936,0.046215854585170746,-0.29481399059295654,0.28502127528190613,-0.04308902285993099,0.1476481705904007,0.0,0.0,43,False,0.010249551385641098,0.024495940655469894,0.0,0.8203901052474976,0.19148987531661987,-0.027184567227959634,False
KCNK1,0.07064518332481384,0.06662232428789139,-0.21139614284038544,0.3647345006465912,-0.0027937389677390456,0.1441626027226448,0.0,0.0,43,False,0.00985595490783453,0.018355248495936394,0.0,1.2730728387832642,0.13321225345134735,-0.027272477839142086,False
SDR16C5,0.07087475061416626,0.0597427673637867,-0.22782862186431885,0.39386430382728577,-0.0022267636377364397,0.11396236717700958,0.0,0.0,43,False,0.01016242615878582,0.019889628514647484,0.0,0.022445466369390488,0.0,-0.027333657629787924,False
SCNN1B,0.07093895226716995,0.06739385426044464,-0.06054156646132469,0.2376016080379486,0.014863078948110342,0.12579204142093658,0.0,0.0,43,False,0.009500968270003796,0.013124004006385803,0.0,0.04709694907069206,0.0,-0.027425484079867602,False
CELSR1,0.07136588543653488,0.0799659937620163,-0.09734393656253815,0.35521596670150757,0.035864222794771194,0.11913006007671356,0.0,0.0,43,False,0.009814166463911533,0.011799775995314121,0.0,1.2414205074310303,0.4411916732788086,-0.0275649375282228,False
WASL,0.07145511358976364,0.04951592534780502,-0.19791729748249054,0.25025713443756104,0.01898166351020336,0.11208892613649368,0.0,0.0,43,False,0.00980824138969183,0.021069031208753586,0.0,2.1777503490448,2.0369157791137695,-0.027601221296936276,False
PTPN14,0.0714777261018753,0.06809655576944351,-0.2390553504228592,0.3037053048610687,0.0017531358171254396,0.1246676966547966,0.0,0.0,43,False,0.009633959271013737,0.015264276415109634,0.0,1.2322708368301392,0.8895744681358337,-0.02762769451364875,False
KCNS3,0.07140713930130005,0.08355534076690674,-0.05771104618906975,0.36404624581336975,0.0035868920385837555,0.16028228402137756,0.0,0.0,43,False,0.009204819798469543,0.012130197137594223,0.0,0.36406782269477844,0.048808418214321136,-0.027642373740673066,False
ETV1,0.07313849031925201,0.0777188241481781,-0.23443450033664703,0.3545762598514557,0.006499616662040353,0.1528860479593277,0.0,0.0,43,False,0.010569327510893345,0.015863720327615738,0.0,1.3136661052703857,0.9526716470718384,-0.028198463376611475,False
CPLX1,0.07291508466005325,0.08946897089481354,-0.10798516124486923,0.44395849108695984,-0.01713361218571663,0.15290357917547226,0.0,0.0,43,False,0.009296064265072346,0.014856391586363316,0.0,0.35993966460227966,0.1513652354478836,-0.028236427437514068,False
DCBLD2,0.07298044860363007,0.09715518355369568,-0.19705455005168915,0.3134807348251343,0.01653895014896989,0.20088133215904236,0.0,0.0,43,False,0.009242831729352474,0.01370260864496231,0.0,2.572193145751953,2.636063814163208,-0.02826789626851678,False
BACE2,0.08557163923978806,0.09643659740686417,-0.39654719829559326,0.42430323362350464,0.03945295140147209,0.20590516179800034,0.0,0.023255813953488372,43,False,0.008134644478559494,0.019166456535458565,0.0,1.4642307758331299,0.5138261318206787,-0.0287640284573616,False
GRB10,0.07428360730409622,0.07956306636333466,-0.26530084013938904,0.606203556060791,-0.002097080650855787,0.15418704599142075,0.0,0.0,43,False,0.008673657663166523,0.018370885401964188,0.0,4.564907073974609,4.992807388305664,-0.02884607715532184,False
PYGB,0.07526961714029312,0.08751846104860306,-0.16700316965579987,0.5956697463989258,0.005493407137691975,0.18316370993852615,0.0,0.0,43,False,0.010611513629555702,0.016424117609858513,0.0,4.2730607986450195,4.079864501953125,-0.02904669549316168,False
NME7,0.07568123936653137,0.06184927374124527,-0.2924060523509979,0.2143995314836502,0.009846884291619062,0.12516659125685692,0.0,0.0,43,False,0.010193482041358948,0.018833883106708527,0.0,4.223849773406982,4.376917839050293,-0.029253147542476654,False
EPHA4,0.07520776987075806,0.07745958864688873,-0.234834223985672,0.3178410828113556,0.021642399951815605,0.16507186740636826,0.0,0.0,43,False,0.007838769815862179,0.017033834010362625,0.0,0.47478818893432617,0.09081627428531647,-0.029299230966717008,False
BZW2,0.07670050114393234,0.07389450073242188,-0.2077626883983612,0.25683438777923584,0.006773737259209156,0.14996518194675446,0.0,0.0,43,False,0.009442290291190147,0.016020014882087708,0.0,6.756918907165527,6.701973915100098,-0.029735971428453925,False
ATAD3C,0.0777168869972229,0.07446593046188354,-0.14284420013427734,0.41672706604003906,0.0022902635391801596,0.12893205881118774,0.0,0.0,43,False,0.009328726679086685,0.016981957480311394,0.0,0.24943408370018005,0.11077835410833359,-0.030153882130980494,False
LSR,0.07876301556825638,0.07698290795087814,-0.2042079120874405,0.4832223355770111,0.011857687495648861,0.13956402987241745,0.0,0.0,43,False,0.0086729871109128,0.014588077552616596,0.0,1.3168046474456787,0.5824123620986938,-0.030637907516211274,False
CALD1,0.07926692068576813,0.0886300802230835,-0.11960339546203613,0.45839789509773254,0.01746335532516241,0.14869607239961624,0.0,0.0,43,False,0.008167814463376999,0.012638861313462257,0.0,0.937625527381897,0.4102020859718323,-0.030889986827969555,False
P2RX6,0.09152623265981674,0.0791444331407547,-0.4028468132019043,0.37932753562927246,0.0004435647279024124,0.18749967217445374,0.0,0.023255813953488372,43,False,0.009740217588841915,0.02778341807425022,0.0,0.47783955931663513,0.2026740312576294,-0.030985308514344834,False
SLC25A43,0.07963746041059494,0.06924739480018616,-0.2935637831687927,0.4249676764011383,-0.026657364331185818,0.1252344399690628,0.0,0.0,43,False,0.007605569437146187,0.019710909575223923,0.0,3.3409295082092285,3.457211971282959,-0.03109442722052336,False
MAP7D2,0.08009366691112518,0.06878849864006042,-0.2350841760635376,0.43143680691719055,-0.03623639978468418,0.14954833686351776,0.0,0.0,43,False,0.00788530521094799,0.022121364250779152,0.0,0.1210181936621666,0.05529145896434784,-0.031248936243355275,False
BCL3,0.08106307685375214,0.07548835873603821,-0.13765957951545715,0.29368558526039124,0.018465334549546242,0.13803274184465408,0.0,0.0,43,False,0.00922331027686596,0.015441546216607094,0.0,2.5918498039245605,2.542361259460449,-0.03150289971381426,False
NNMT,0.08067893981933594,0.06640132516622543,-0.16447429358959198,0.2590518891811371,-0.0030560544691979885,0.13551418483257294,0.0,0.0,43,False,0.007260578218847513,0.015495030209422112,0.0,1.1137194633483887,0.46602386236190796,-0.03154551810584963,False
SMYD3,0.08095473051071167,0.0856003686785698,-0.13148722052574158,0.38586151599884033,0.011449343524873257,0.1450992226600647,0.0,0.0,43,False,0.008169898763298988,0.012993330135941505,0.0,5.697344779968262,5.355473518371582,-0.031564902327954766,False
DDR1,0.08108530193567276,0.07978028804063797,-0.10798577964305878,0.2660214900970459,-0.010835124179720879,0.162344329059124,0.0,0.0,43,False,0.008645696565508842,0.014706125482916832,0.0,1.250549077987671,0.733504056930542,-0.03156955111771822,False
MUC4,0.08141442388296127,0.07501884549856186,-0.0939616858959198,0.2817685902118683,0.0027352082543075085,0.14457444101572037,0.0,0.0,43,False,0.00846975576132536,0.01521398313343525,0.0,0.34196481108665466,0.07663882523775101,-0.031718793977051976,False
TMEM106B,0.08153774589300156,0.07753145694732666,-0.2841987609863281,0.30156391859054565,0.018594260327517986,0.16364626586437225,0.0,0.0,43,False,0.006935976445674896,0.02015027403831482,0.0,4.0553507804870605,4.076386451721191,-0.03192150071263314,False
FBXO32,0.09306114912033081,0.09563589841127396,-0.39110517501831055,0.40829429030418396,0.025008040480315685,0.19483034312725067,0.0,0.023255813953488372,43,False,0.0058821020647883415,0.028700457885861397,0.0,1.68597412109375,1.6539838314056396,-0.03198508665095582,False
OSMR,0.0822925865650177,0.06698568165302277,-0.20119351148605347,0.2942090332508087,-0.010722401551902294,0.1545426994562149,0.0,0.0,43,False,0.009129682555794716,0.017753619700670242,0.0,1.0452585220336914,0.5297520756721497,-0.03200406637042761,False
SLC4A4,0.09399712830781937,0.09029578417539597,-0.39046886563301086,0.3728708028793335,0.019467935897409916,0.1809801459312439,0.0,0.023255813953488372,43,False,0.007363721262663603,0.018064845353364944,0.0,0.2936927080154419,0.044615231454372406,-0.03221131640616372,False
SIRT1,0.0940789133310318,0.09681229293346405,-0.3245399296283722,0.5563003420829773,0.019859240390360355,0.19090750813484192,0.0,0.023255813953488372,43,False,0.007429387886077166,0.019296670332551003,0.0,3.9738402366638184,3.9912097454071045,-0.03223746375310733,False
SPATA17,0.08323802053928375,0.09130019694566727,-0.15813182294368744,0.33908283710479736,0.029641656205058098,0.15003472566604614,0.0,0.0,43,False,0.008588076569139957,0.012571128085255623,0.0,0.32023555040359497,0.17217892408370972,-0.032436400558799504,False
ADGRG2,0.0958789810538292,0.08790495991706848,-0.31733694672584534,0.4022201597690582,0.02948384638875723,0.13274351507425308,0.0,0.023255813953488372,43,False,0.007021085359156132,0.01708759181201458,0.0,0.07813787460327148,0.055349916219711304,-0.0329983210949184,False
WASF1,0.08487272262573242,0.08283498883247375,-0.16979366540908813,0.25415322184562683,0.015332932118326426,0.16360367089509964,0.0,0.0,43,False,0.007589063607156277,0.014162122271955013,0.0,4.314980506896973,4.723879337310791,-0.033190182689577345,False
S100A13,0.08530524373054504,0.10008414834737778,-0.2183307260274887,0.3305758237838745,0.041106002405285835,0.16714654862880707,0.0,0.0,43,False,0.007571663241833448,0.013570944778621197,0.0,3.6248817443847656,3.098083972930908,-0.03336493116803468,False
RPH3AL,0.08528615534305573,0.08431954681873322,-0.1710071861743927,0.4817820191383362,0.02037536259740591,0.1286548599600792,0.0,0.0,43,False,0.00684344070032239,0.015635769814252853,0.0,1.0493932962417603,0.7873779535293579,-0.033430118067190054,False
CHPF,0.08537133038043976,0.09611603617668152,-0.14677970111370087,0.3058997094631195,0.03893490880727768,0.17047814279794693,0.0,0.0,43,False,0.007117485627532005,0.012198985554277897,0.0,2.7870590686798096,2.913749933242798,-0.0334367835894227,False
CFI,0.08533590286970139,0.09999029338359833,-0.08660328388214111,0.3230735957622528,0.018793461844325066,0.15717673301696777,0.0,0.0,43,False,0.006803716067224741,0.011230278760194778,0.0,0.3038007616996765,0.053602106869220734,-0.03345398954115808,False
PDLIM4,0.08645329624414444,0.07575469464063644,-0.2401948869228363,0.3471701443195343,-0.0027712048031389713,0.16521413624286652,0.0,0.0,43,False,0.008904957212507725,0.0196362491697073,0.0,0.6099684834480286,0.08940048515796661,-0.033690822776407,False
NFKBIL1,0.08691247552633286,0.07462026923894882,-0.2521882653236389,0.41206589341163635,-0.005298956762999296,0.13875307887792587,0.0,0.0,43,False,0.008334451355040073,0.016106294468045235,0.0,4.025191783905029,4.024941921234131,-0.033931545075029136,False
ABCA3,0.08664977550506592,0.09813179075717926,-0.09226059168577194,0.2829495370388031,0.05654112435877323,0.13425509631633759,0.0,0.0,43,False,0.006743685808032751,0.009557169862091541,0.0,1.7705833911895752,1.505091667175293,-0.033985541621223095,False
GULP1,0.08744049072265625,0.0883777067065239,-0.15609341859817505,0.32962384819984436,-0.004592521188897081,0.20438100397586823,0.0,0.0,43,False,0.009113390929996967,0.016034692525863647,0.0,1.1936242580413818,0.2703876495361328,-0.03406485719606281,False
SPSB1,0.08982353657484055,0.08468136936426163,-0.14298678934574127,0.35294613242149353,0.013945203274488449,0.15827424824237823,0.0,0.0,43,False,0.00813092291355133,0.013398476876318455,0.0,0.9899585843086243,0.5336672067642212,-0.035116322338581085,False
ANKRD29,0.0898413136601448,0.10700723528862,-0.19400569796562195,0.3618127703666687,0.040473880246281624,0.17446503788232803,0.0,0.0,43,False,0.007203370798379183,0.01100214198231697,0.0,0.46136999130249023,0.1337822675704956,-0.035216188384220005,False
E2F5,0.08999213576316833,0.0813942477107048,-0.05218910425901413,0.22464831173419952,0.03714523185044527,0.13393472880125046,0.0,0.0,43,False,0.007473446894437075,0.011445192620158195,0.0,3.3245887756347656,3.384446620941162,-0.035249509615823627,False
PLOD2,0.09014062583446503,0.10168132185935974,-0.059428971260786057,0.3334246575832367,0.04170645400881767,0.1624690741300583,0.0,0.0,43,False,0.006546866148710251,0.009995208121836185,0.0,2.2142064571380615,1.163161039352417,-0.03540156371891499,False
SLC4A2,0.09080155938863754,0.09349418431520462,-0.10785144567489624,0.37692534923553467,0.009697708766907454,0.17230812460184097,0.0,0.0,43,False,0.008605865761637688,0.013232642784714699,0.0,5.607418060302734,5.525023937225342,-0.035460037179291255,False
TMEM267,0.0908917561173439,0.07849675416946411,-0.2920844256877899,0.3750649094581604,0.006701260106638074,0.14882948249578476,0.0,0.0,43,False,0.008413154631853104,0.017718467861413956,0.0,4.069526672363281,4.183660507202148,-0.03551538698375225,False
SYT12,0.0914686843752861,0.06595656275749207,-0.26931729912757874,0.31670793890953064,-0.014062895439565182,0.15651009231805801,0.0,0.0,43,False,0.00874171033501625,0.021372037008404732,0.0,0.13134822249412537,0.06162061169743538,-0.03571330271661282,False
RPL39L,0.09133768081665039,0.08860035985708237,-0.2523858845233917,0.32039982080459595,0.011662335135042667,0.17762736976146698,0.0,0.0,43,False,0.008135158568620682,0.01723518967628479,0.0,3.9199881553649902,4.321696758270264,-0.03572155646979809,False
EPDR1,0.09182211756706238,0.09699755162000656,-0.10483277589082718,0.4071298837661743,0.013972695916891098,0.14576826989650726,0.0,0.0,43,False,0.008712675422430038,0.013105502352118492,0.0,3.5830764770507812,4.065152168273926,-0.03585757948458195,False
ZNRF1,0.09169048070907593,0.09005289524793625,-0.1571921557188034,0.41457682847976685,0.04142001084983349,0.16086184978485107,0.0,0.0,43,False,0.007428046315908432,0.014064525254070759,0.0,4.8013434410095215,4.677076816558838,-0.03593338765203953,False
MBOAT2,0.09298872947692871,0.08854422718286514,-0.20377635955810547,0.29843971133232117,0.043082136660814285,0.16251710057258606,0.0,0.0,43,False,0.0070039499551057816,0.013137366622686386,0.0,3.3950438499450684,4.005662441253662,-0.03649509679526091,False
RGS17,0.09328868985176086,0.09005565196275711,-0.1589513123035431,0.26268723607063293,0.023990892805159092,0.1519312635064125,0.0,0.0,43,False,0.007826481945812702,0.011316179297864437,0.0,0.7335721254348755,0.3809446692466736,-0.03653282774612308,False
OCIAD2,0.0935133546590805,0.06402549892663956,-0.1888328641653061,0.2196451723575592,-0.009454833110794425,0.14580636471509933,0.0,0.0,43,False,0.008581846952438354,0.01671069674193859,0.0,3.699955463409424,4.790520668029785,-0.03654715716838837,False
SLPI,0.09522636234760284,0.0969717800617218,-0.08183930814266205,0.2926381528377533,0.033867000602185726,0.14501720666885376,0.0,0.0,43,False,0.009028383530676365,0.010573494248092175,0.0,1.9279178380966187,0.7017948627471924,-0.03718770658597351,False
GFPT2,0.0948888286948204,0.08798984438180923,-0.1998012512922287,0.4103030264377594,0.008250219281762838,0.13903913646936417,0.0,0.0,43,False,0.007116816937923431,0.014473775401711464,0.0,0.31295493245124817,0.10255463421344757,-0.03724384978413582,False
GEM,0.09551706910133362,0.07794449478387833,-0.1651121973991394,0.30190885066986084,0.01351154362782836,0.14503327757120132,0.0,0.0,43,False,0.008386122062802315,0.014979773201048374,0.0,0.5875148773193359,0.1689961850643158,-0.03736821543425322,False
CDC42EP1,0.09665361046791077,0.08528460562229156,-0.24499119818210602,0.3610043227672577,0.008164042141288519,0.15919579565525055,0.0,0.0,43,False,0.008631016127765179,0.01537704560905695,0.0,1.6975500583648682,0.6172593832015991,-0.03779834257438779,False
SLC16A9,0.09736786037683487,0.08642080426216125,-0.15713399648666382,0.26369884610176086,0.04419955983757973,0.15857677161693573,0.0,0.0,43,False,0.007979903370141983,0.012824959121644497,0.0,1.6009727716445923,1.1768403053283691,-0.03814915381371975,False
GPX3,0.09802384674549103,0.09577707946300507,-0.07683870941400528,0.22191086411476135,0.04346185922622681,0.1619187444448471,0.0,0.0,43,False,0.008035557344555855,0.01045242790132761,0.0,1.1953415870666504,0.8921399712562561,-0.03840598296374083,False
ZNF33B,0.11134954541921616,0.12558215856552124,-0.3772030770778656,0.5071026086807251,0.029421359300613403,0.21589189022779465,0.0,0.023255813953488372,43,False,0.007078138645738363,0.018604997545480728,0.0,3.4084250926971436,3.4901065826416016,-0.03918084151241495,False
PEG10,0.10033851116895676,0.08649341762065887,-0.12350772321224213,0.35502809286117554,0.028767883777618408,0.14262595772743225,0.0,0.0,43,False,0.008471636101603508,0.01148535031825304,0.0,1.0553948879241943,0.4701692461967468,-0.03928824085742236,False
FZD6,0.112361840903759,0.1310478150844574,-0.3416406810283661,0.4445263743400574,0.0621560662984848,0.2222471758723259,0.0,0.023255813953488372,43,False,0.00530623272061348,0.014237610623240471,0.0,2.800557851791382,3.248495101928711,-0.03976295029874458,False
